# Log started: 2022-12-19 00:17:09 +0100
[2022-12-19 00:17:09] <@%^StreamElements> paulinnineb welcome in, come get comfy! foxplushyWavey
[2022-12-19 16:40:18] <@%^StreamElements> SothisaI welcome in, come get comfy! foxplushyWavey
[2022-12-19 17:38:49] <@%^StreamElements> ꒰ 𝐂𝐨𝐦𝐞 𝐉𝐨𝐢𝐧 𝐎𝐮𝐫 𝐂𝐨𝐦𝐟𝐲 𝐃𝐢𝐬𝐜𝐨𝐫𝐝 𝐇𝐨𝐦𝐞! ꒱                                                  foxplushySip foxplushyTail We're Discord partner and have a comfy/cozy place to be: https://discord.com/invite/foxplushy
[2022-12-19 18:37:50] <@%^StreamElements> ꒰ 𝐂𝐨𝐦𝐞 𝐉𝐨𝐢𝐧 𝐎𝐮𝐫 𝐂𝐨𝐦𝐟𝐲 𝐃𝐢𝐬𝐜𝐨𝐫𝐝 𝐇𝐨𝐦𝐞! ꒱                                                  foxplushySip foxplushyTail We're Discord partner and have a comfy/cozy place to be: https://discord.com/invite/foxplushy
[2022-12-19 18:42:19] <@%^StreamElements> kaitotakahasi welcome in, come get comfy! foxplushyWavey
[2022-12-19 19:16:33] <@%^StreamElements> bobyy29 welcome in, come get comfy! foxplushyWavey
[2022-12-19 19:36:47] <@%^StreamElements> ꒰ 𝐂𝐨𝐦𝐞 𝐉𝐨𝐢𝐧 𝐎𝐮𝐫 𝐂𝐨𝐦𝐟𝐲 𝐃𝐢𝐬𝐜𝐨𝐫𝐝 𝐇𝐨𝐦𝐞! ꒱                                                  foxplushySip foxplushyTail We're Discord partner and have a comfy/cozy place to be: https://discord.com/invite/foxplushy
[2022-12-19 19:45:50] <%vengin7> foxplushyLurk
[2022-12-19 19:56:43] <@%^StreamElements> EmyBox welcome in, come get comfy! foxplushyWavey
[2022-12-19 20:26:51] <@%^StreamElements> ThrowMeisterr welcome in, come get comfy! foxplushyWavey
[2022-12-19 20:29:49] <@%^StreamElements> gentlemen167 welcome in, come get comfy! foxplushyWavey
[2022-12-19 20:30:21] <@%^StreamElements> alexandre898000 welcome in, come get comfy! foxplushyWavey
[2022-12-19 20:34:03] <%vengin7> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 20:34:03] <@%^StreamElements> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 20:35:48] <@%^StreamElements> ꒰ 𝐂𝐨𝐦𝐞 𝐉𝐨𝐢𝐧 𝐎𝐮𝐫 𝐂𝐨𝐦𝐟𝐲 𝐃𝐢𝐬𝐜𝐨𝐫𝐝 𝐇𝐨𝐦𝐞! ꒱                                                  foxplushySip foxplushyTail We're Discord partner and have a comfy/cozy place to be: https://discord.com/invite/foxplushy
[2022-12-19 20:40:18] <%vengin7> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 20:40:18] <@%lilShrineFox> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 20:54:03] [Notification] majcel_ subscribed with Prime. They've subscribed for 6 months!
[2022-12-19 20:54:03] <@%lilShrineFox> foxplushyCheer majcel_ just subscribed for 6 months in a row!! foxplushyCheer
[2022-12-19 20:54:31] <%vengin7> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 20:54:31] <@%lilShrineFox> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 21:13:14] <%$Rice4Dinner_> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 21:13:14] <@%lilShrineFox> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 21:13:20] <%vengin7> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 21:13:21] <@%lilShrineFox> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 21:18:12] <@%lilShrineFox> drausus welcome in, come get comfy! foxplushyWavey
[2022-12-19 21:25:21] <%Jake_The_Watcher> foxplushyLurk
[2022-12-19 21:25:28] <%vengin7> foxplushyWavey foxplushyTail
[2022-12-19 21:25:35] <%Jake_The_Watcher> foxplushyWavey foxplushyTail foxplushyLuv
[2022-12-19 21:25:42] <%vengin7> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 21:25:42] <@%lilShrineFox> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 21:25:49] <%Jake_The_Watcher> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 21:25:49] <@%lilShrineFox> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 21:32:09] <%$Rice4Dinner_> foxplushyBlankies foxplushyTail
[2022-12-19 21:32:09] <@%lilShrineFox> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 21:32:21] <%vengin7> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 21:32:22] <@%lilShrineFox> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 21:32:39] <%vengin7> foxplushyTail foxplushyLuvs
[2022-12-19 21:34:48] <@%lilShrineFox> ꒰ 𝐂𝐨𝐦𝐞 𝐉𝐨𝐢𝐧 𝐎𝐮𝐫 𝐂𝐨𝐦𝐟𝐲 𝐃𝐢𝐬𝐜𝐨𝐫𝐝 𝐇𝐨𝐦𝐞! ꒱                                                  foxplushySip foxplushyTail We're Discord partner and have a comfy/cozy place to be: https://discord.com/invite/foxplushy
[2022-12-19 21:36:38] <%Jake_The_Watcher> foxplushySmug
[2022-12-19 21:38:13] <%vengin7> foxplushyFlower
[2022-12-19 21:38:19] <%Jake_The_Watcher> foxplushyPog
[2022-12-19 21:38:23] <%Jake_The_Watcher> foxplushyHeart
[2022-12-19 21:38:23] <%$Rice4Dinner_> foxplushyFlower
[2022-12-19 21:38:27] <@%lilShrineFox> plushyluxyfox welcome in, come get comfy! foxplushyWavey
[2022-12-19 21:38:28] <%Jake_The_Watcher> foxplushyFlower
[2022-12-19 21:40:32] <%vengin7> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 21:40:32] <@%lilShrineFox> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 21:40:39] <%Jake_The_Watcher> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 21:40:40] <@%lilShrineFox> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 21:46:14] <@%lilShrineFox> k1ra_white_de_tiro welcome in, come get comfy! foxplushyWavey
[2022-12-19 21:51:29] [Info] This room is no longer in subscribers-only mode.
[2022-12-19 21:51:30] [Info] This room is no longer in emote-only mode.
[2022-12-19 21:51:37] <%vengin7> foxplushyPog
[2022-12-19 21:51:39] <@%$IXT_Daron_TXI> !game just chatting
[2022-12-19 21:51:39] <@^Nightbot> @IXT_Daron_TXI -> The stream game has been updated to: Just Chatting
[2022-12-19 21:51:47] <%$Rice4Dinner_> foxplushyHyper foxplushyHyper foxplushyHyper
[2022-12-19 21:51:56] <%vengin7> foxplushyHyper foxplushyHyper foxplushyHyper
[2022-12-19 21:54:21] <%vengin7> how is everyone doing today?
[2022-12-19 21:54:23] <%Jake_The_Watcher> foxplushyWavey Hey all
[2022-12-19 21:54:32] <%Jake_The_Watcher> @vengin7 Bad/worse
[2022-12-19 21:54:42] <%vengin7> foxplushyF
[2022-12-19 21:54:46] <%$Rice4Dinner_> @vengin7 alright i think.
[2022-12-19 21:55:28] <%vengin7> i was tired but then i took a nice floor nap so now i feel alright except for it being really cold
[2022-12-19 21:56:20] <%Jake_The_Watcher> It sure is cold today, I spent 5 hours driving around near cities and villages
[2022-12-19 21:57:11] <%$Rice4Dinner_> it was pretty slippery aswell today. foxplushyThink
[2022-12-19 21:57:16] <%vengin7> its about to get way colder here for the rest of the week
[2022-12-19 21:58:30] <%Jake_The_Watcher> @Rice4Dinner_ I slid my way from the car to my house 15 meters cuse everything was covered in ice
[2022-12-19 21:59:48] <%vengin7> yeah i havent been out today but im sure its really icy
[2022-12-19 22:00:08] <%$Rice4Dinner_> foxplushyF foxplushyF
[2022-12-19 22:03:23] <%Jake_The_Watcher> foxplushyThink Foxo late?
[2022-12-19 22:03:38] <%vengin7> usually is foxplushyKEKW
[2022-12-19 22:03:51] <%$Rice4Dinner_> seems so. foxplushyLul
[2022-12-19 22:04:01] <%Jake_The_Watcher> foxplushyPepeHands Oh well
[2022-12-19 22:04:24] <%$Glaceonsamus> hello everyone. foxplushyWavey foxplushyTail
[2022-12-19 22:04:33] <@%$IXT_Daron_TXI> Foxy is either really early or fashionably late always
[2022-12-19 22:04:36] <%vengin7> foxplushyWavey foxplushyTail
[2022-12-19 22:04:47] <%Jake_The_Watcher> True
[2022-12-19 22:04:58] <%vengin7> @IXT_Daron_TXI alteast when shes late shes usually well rested
[2022-12-19 22:06:07] <%Jake_The_Watcher> But she's on Discord, maybe nomming something? foxplushyThink foxplushyNom
[2022-12-19 22:06:07] <@%lilShrineFox> ꒰ 𝐂𝐨𝐦𝐞 𝐉𝐨𝐢𝐧 𝐎𝐮𝐫 𝐂𝐨𝐦𝐟𝐲 𝐃𝐢𝐬𝐜𝐨𝐫𝐝 𝐇𝐨𝐦𝐞!! ꒱                                                  foxplushySip foxplushyTail Our server is Discord Partnered and a comfy place to be: https://discord.com/invite/foxplushy
[2022-12-19 22:06:28] <%Jake_The_Watcher> 15 minutes it is
[2022-12-19 22:06:33] <%Jake_The_Watcher> foxplushyKEKW
[2022-12-19 22:06:36] <%$Rice4Dinner_> effiezNodders effiezNodders
[2022-12-19 22:06:45] <%vengin7> @Jake_The_Watcher we will see foxplushyKEKW
[2022-12-19 22:07:38] <%Jake_The_Watcher> foxplushy4k
[2022-12-19 22:08:45] <@%lilShrineFox> Xxx_Mrshadow_xxX welcome in, come get comfy! foxplushyWavey
[2022-12-19 22:09:17] <ely_eats_pie> foxplushyLuvs foxplushyLuvs
[2022-12-19 22:09:49] <%vengin7> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 22:09:49] <@%lilShrineFox> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 22:11:34] <%Forestisaname> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 22:11:34] <@%lilShrineFox> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 22:11:43] <ely_eats_pie> foxplushyLuvs foxplushyLuvs foxplushyLuvs
[2022-12-19 22:11:48] <%vengin7> @Forestisaname foxplushyWavey
[2022-12-19 22:12:14] <%Forestisaname> @Forestisaname Hello there foxplushyWavey
[2022-12-19 22:12:18] <@%lilShrineFox> 𝐈𝐟 𝐲𝐨𝐮 𝐡𝐚𝐯𝐞 𝐀𝐦𝐚𝐳𝐨𝐧 𝐏𝐫𝐢𝐦𝐞, 𝐲𝐨𝐮 𝐜𝐚𝐧 𝐬𝐮𝐛𝐬𝐜𝐫𝐢𝐛𝐞 𝐟𝐨𝐫 𝐅𝐑𝐄𝐄 𝐰𝐢𝐭𝐡 𝐓𝐰𝐢𝐭𝐜𝐡 𝐏𝐫𝐢𝐦𝐞!! foxplushyComfy foxplushyComfy
[2022-12-19 22:16:29] <%vengin7> how many min past 4:20 you guys think she will be late?
[2022-12-19 22:17:03] <%$Rice4Dinner_> yes. foxplushyLul
[2022-12-19 22:17:05] <@%$IXT_Daron_TXI> None, foxy420blazeit360noscope1080tailgrab
[2022-12-19 22:17:16] <%vengin7> @IXT_Daron_TXI foxplushyKEKW
[2022-12-19 22:17:32] <%Jake_The_Watcher> I'd bet no more than 3
[2022-12-19 22:18:25] <%vengin7> im interested in this 1080tailgrab foxplushyKEKW
[2022-12-19 22:18:31] <%Jake_The_Watcher> foxplushyPog
[2022-12-19 22:18:35] <@+Sery_Bot> Sery_Bot has joined seryboBan
[2022-12-19 22:18:36] <%Jake_The_Watcher> shoker
[2022-12-19 22:18:41] <@%lilShrineFox> foxplushy is now live~!♪♪ Streaming Just Chatting: [!DROPS ON] 🌸COMFY FOX♡ |  Xmas week playing with you cuties!! + Naraka later with friens! uwu | !HelloFresh !merch !throne
[2022-12-19 22:18:41] <%$Rice4Dinner_> foxplushyCheer foxplushyCheer
[2022-12-19 22:18:42] <@%$IXT_Daron_TXI> I know my strimmer XD
[2022-12-19 22:18:57] <%+LotusArakawa> foxplushyLuvs foxplushyLuvs foxplushyLuvs foxplushyLuvs foxplushyLuvs
[2022-12-19 22:19:03] <JakeArt91> Hello
[2022-12-19 22:19:10] <ssilkyi> Hello
[2022-12-19 22:19:10] <gigachad_pog> foxplushyLuvs foxplushyLuvs foxplushyLuvs
[2022-12-19 22:19:12] <%flip_flop66> foxplushyWavey foxplushyTail
[2022-12-19 22:19:14] <%Spinel97> pinkshFlossin pinkshFlossin
[2022-12-19 22:19:15] <Trider_R> peepoHappy PianoTime
[2022-12-19 22:19:18] <~%foxplushy> betting on my lateness foxplushyCry
[2022-12-19 22:19:18] <%vengin7> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 22:19:18] <@%lilShrineFox> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 22:19:19] <%shadowk1ng11242> freyaf4Shiny freyaf4Shiny freyaf4Shiny freyaf4Shiny freyaf4Shiny freyaf4Shiny freyaf4Shiny freyaf4Shiny
[2022-12-19 22:19:21] <%Spinel97> foxplushyStinky foxplushyTail
[2022-12-19 22:19:25] <jazzysnazz13> giii
[2022-12-19 22:19:25] <%vengin7> @foxplushy foxplushyKEKW
[2022-12-19 22:19:25] <%tamikonnara> foxplushyBlankies foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 22:19:26] <@%lilShrineFox> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 22:19:27] <jazzysnazz13> Hii
[2022-12-19 22:19:28] <mariofart25> hi
[2022-12-19 22:19:30] <id_invaded__> rafiliaHi
[2022-12-19 22:19:32] <fran1234567899876> uwu
[2022-12-19 22:19:33] <MoodieHoodieVT> helloo
[2022-12-19 22:19:33] <%Xionz> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 22:19:34] <@%lilShrineFox> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 22:19:34] <sheluvisaax> foxplushyLuvs
[2022-12-19 22:19:39] <chaoticxembrace33> foxplushyLuvs foxplushyLuvs foxplushyLuvs foxplushyLuvs foxplushyLuvs foxplushyLuvs foxplushyLuvs foxplushyLuvs foxplushyLuvs foxplushyLuvs
[2022-12-19 22:19:46] <%flip_flop66> foxplushyLuvs foxplushyLuvs foxplushyLuvs foxplushyLuvs
[2022-12-19 22:19:46] <%$Glaceonsamus> Foxy seems to be a little late today. foxplushyBleh
[2022-12-19 22:19:48] <%$datboi_chuckles> yo
[2022-12-19 22:20:00] VIEWERS: 36
[2022-12-19 22:20:00] ~[!DROPS ON] 🌸COMFY FOX♡ |  Xmas week playing with you cuties!! + Naraka later with friens! uwu | !HelloFresh !merch !throne (Just Chatting)~
[2022-12-19 22:20:00] <%flip_flop66> I'm okay with this, I was more productive today
[2022-12-19 22:20:05] <%flip_flop66> foxplushyKEKW
[2022-12-19 22:20:06] <%KingLofiMovi> Hello hello everyone foxplushyWavey foxplushyTail
[2022-12-19 22:20:07] <%Brazinger> Hey all! foxplushyWavey foxplushyTail
[2022-12-19 22:20:09] <%JeffyNarwhal> def not late
[2022-12-19 22:20:13] <%$Rice4Dinner_> not late. foxplushy4k
[2022-12-19 22:20:14] <%Jake_The_Watcher> foxplushySmug
[2022-12-19 22:20:19] <%DoubleSchmo> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 22:20:19] <@%lilShrineFox> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 22:20:29] <@%lilShrineFox> Newmans0067 welcome in, come get comfy! foxplushyWavey
[2022-12-19 22:20:31] <%gabrielml_> hiii
[2022-12-19 22:20:35] <%+Mayor7181> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 22:20:35] <@%lilShrineFox> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 22:20:36] <%JeffyNarwhal> not late in any way
[2022-12-19 22:20:37] <%tamikonnara> foxplushyHeart foxplushyTail
[2022-12-19 22:20:39] <Xxx_Mrshadow_xxX> Hello
[2022-12-19 22:20:42] <%gabrielml_> foxplushyBlankies foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 22:20:42] <@%lilShrineFox> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 22:20:43] <alexis15sj> wolfit8Yay wolfit8Yay wolfit8Yay wolfit8Yay wolfit8Yay wolfit8Yay wolfit8Yay
[2022-12-19 22:20:45] <sheluvisaax> foxplushyLuvs foxplushyLuvs foxplushyLuvs foxplushyLuvs foxplushyLuvs foxplushyLuvs foxplushyLuvs foxplushyLuvs foxplushyLuvs foxplushyLuvs foxplushyLuvs foxplushyLuvs foxplushyLuvs foxplushyLuvs
[2022-12-19 22:20:48] <Newmans0067> Heya everyone
[2022-12-19 22:20:54] <%+MikXu03> hey everyone foxplushyWavey shyyLove
[2022-12-19 22:20:55] <MoodieHoodieVT> helloo
[2022-12-19 22:20:55] <%+LotusArakawa> foxplushyCheer foxplushyCheer foxplushyCheer foxplushyCheer foxplushyCheer foxplushyCheer foxplushyCheer
[2022-12-19 22:20:57] <JakeArt91> Wait I feel like I have less points
[2022-12-19 22:21:02] <%T_RexgamingYT> whats up everybody!
[2022-12-19 22:21:05] <EmptyEntity_> Yes late
[2022-12-19 22:21:08] <%KingLofiMovi> foxplushyKEKW foxplushyKEKW
[2022-12-19 22:21:09] <%vengin7> definitely not late foxplushy we were just really early foxplushyKEKW
[2022-12-19 22:21:09] <jayl339> Late
[2022-12-19 22:21:10] <%$Rice4Dinner_> foxplushyKEKW foxplushyKEKW
[2022-12-19 22:21:11] <%JeffyNarwhal> totally not late
[2022-12-19 22:21:18] <@%lilShrineFox> Use code POGHF12820 for 70% off plus free shipping on your first box at https://strms.net/hellofresh_foxplushy_bot#ad
[2022-12-19 22:21:22] <MoodieHoodieVT> how'r u guys
[2022-12-19 22:21:24] <alexis15sj> sfgzukWiggle sfgzukWiggle sfgzukWiggle sfgzukWiggle sfgzukWiggle sfgzukWiggle sfgzukWiggle
[2022-12-19 22:21:25] <fIeuriah> Hai chat
[2022-12-19 22:21:25] <%T_RexgamingYT> Thank you foxy for the reminder that once again, you are "not" late
[2022-12-19 22:21:33] <%ArchWolf1911> Heyo
[2022-12-19 22:21:35] <%$therathianslaye> foxplushyWavey foxplushyWavey foxplushyWavey
[2022-12-19 22:21:44] <%ArchWolf1911> foxplushyBlankies foxplushyBlankies foxplushyBlankies foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 22:21:44] <%+MikXu03> who would ever be late foxplushyCopium
[2022-12-19 22:21:44] <@%lilShrineFox> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 22:21:51] <@%$IXT_Daron_TXI> Can't be late to your own party technically XD
[2022-12-19 22:21:55] <+LiliyaMei> foxplushyLuvs
[2022-12-19 22:21:56] <mariofart25> hi chat
[2022-12-19 22:22:00] Viewerstats (22:20-22:22): avg:36 min:36 max:36 [2/_36+0]
[2022-12-19 22:22:00] VIEWERS: 36
[2022-12-19 22:22:05] <%vengin7> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 22:22:05] <@%lilShrineFox> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 22:22:05] <%paspartou598> hello hello
[2022-12-19 22:22:16] [Notification] furno_alphaghost subscribed at Tier 1. They've subscribed for 4 months, currently on a 4 month streak! [4 month with the cutest fox ever. foxplushyBlankies foxplushyBlankies foxplushyBlankies foxplushyBlankies]
[2022-12-19 22:22:16] <@%lilShrineFox> foxplushyCheer furno_alphaghost just subscribed for 4 months in a row!! foxplushyCheer
[2022-12-19 22:22:17] <gamerbrobe> Hi everyone
[2022-12-19 22:22:20] <@%lilShrineFox> 𝐈𝐟 𝐲𝐨𝐮 𝐡𝐚𝐯𝐞 𝐀𝐦𝐚𝐳𝐨𝐧 𝐏𝐫𝐢𝐦𝐞, 𝐲𝐨𝐮 𝐜𝐚𝐧 𝐬𝐮𝐛𝐬𝐜𝐫𝐢𝐛𝐞 𝐟𝐨𝐫 𝐅𝐑𝐄𝐄 𝐰𝐢𝐭𝐡 𝐓𝐰𝐢𝐭𝐜𝐡 𝐏𝐫𝐢𝐦𝐞!! foxplushyComfy foxplushyComfy
[2022-12-19 22:22:20] <%shadowk1ng11242> foxplushyBlankies clover54Dance foxplushyBlankies clover54Dance foxplushyBlankies clover54Dance foxplushyBlankies clover54Dance foxplushyBlankies clover54Dance foxplushyBlankies clover54Dance foxplushyBlankies clover54Dance foxplushyBlankies clover54Dance foxplushyBlankies clover54Dance foxplushyBlankies clover54Dance foxplushyBlankies clover54Dance foxplushyBlankies clover54Dance
[2022-12-19 22:22:20] <%ArchWolf1911> Imagine being later too your own stream
[2022-12-19 22:22:20] <@%lilShrineFox> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 22:22:22] BITS: Forestisaname (100)
[2022-12-19 22:22:22] <%Forestisaname> Cheer100 ᴺᴺᴺᴺᴺᴺᴺᴺᴺᴺᴺᴺ! ᴺᴺᴺᴺᴺᴺᴺᴺᴺᴺᴺᴺ! ᴺᴺᴺᴺᴺᴺᴺᴺᴺᴺᴺᴺ! *click* Hello? Yea It's Forest here... Just calling in to ask everyone how they're doing... I'll be here in erm... 5 or 10 minutes... Imma hang up now...*click*
[2022-12-19 22:22:25] <%flip_flop66> "The party don't start till I walk in"
[2022-12-19 22:22:26] <MoodieHoodieVT> hello everyone how'r u guys doing today
[2022-12-19 22:22:29] <%vengin7> late fox foxplushyKEKW
[2022-12-19 22:22:30] <%+TheRedRiverr> foxplushyBlankies foxplushyBlankies
[2022-12-19 22:22:30] <@%lilShrineFox> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 22:22:32] <%ArchWolf1911> Hey foxy foxplushyBlankies foxplushyBlankies foxplushyBlankies foxplushyBlankies foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 22:22:33] <%T_RexgamingYT> well you can't be late to your own schedule either
[2022-12-19 22:22:35] <@%lilShrineFox> MoodieHoodieVT welcome in, come get comfy! foxplushyWavey
[2022-12-19 22:22:35] <%JeffyNarwhal> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 22:22:36] <%mrsuwe> hello Foxy
[2022-12-19 22:22:36] <@%lilShrineFox> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 22:22:36] <%Flamin_ingo> heyo chat, hai foxy, how y'all doin today?
[2022-12-19 22:22:38] <%KingLofiMovi> hello foxy foxplushyHeart
[2022-12-19 22:22:39] <%$VSnow076> foxplushyBlankies foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 22:22:40] <%Brazinger> foxplushyBlankies foxplushyBlankies foxplushyBlankies
[2022-12-19 22:22:45] <%Xionz> foxplushyLuv foxplushyLuv foxplushyLuv foxplushyLuv
[2022-12-19 22:22:47] <%+cst333> Is this the late fox
[2022-12-19 22:22:47] <MoodieHoodieVT> helloo foxy
[2022-12-19 22:22:49] <fIeuriah> Good good!~
[2022-12-19 22:22:49] <%$Rice4Dinner_> Hoi Foxy. foxplushyComfy
[2022-12-19 22:22:50] <%sketchydude0> Hello foxy foxplushyWavey foxplushyTail
[2022-12-19 22:22:51] <mariofart25> how are you late to your own stream? that's pretty impressive
[2022-12-19 22:22:53] <%vengin7> hiya foxy
[2022-12-19 22:22:55] <%$Glaceonsamus> hello Foxy. foxplushyWavey foxplushyTail
[2022-12-19 22:22:56] <%flip_flop66> very cute forest
[2022-12-19 22:22:57] <%NekoElla> hii foxy cutie!! foxplushyHug nekoel4Sparkle
[2022-12-19 22:22:57] <%Spinel97> I've been listening to Christmas Truce by Sabaton a lot today foxplushySmug foxplushyTail
[2022-12-19 22:22:58] <jdevy_> u-um h-h-hello?
[2022-12-19 22:23:02] <%outlawed87> foxplushySalute foxplushyTail
[2022-12-19 22:23:04] <%Alexzander4444> Hi @foxplushy how is your day going so far
[2022-12-19 22:23:05] <%ArchWolf1911> Late to your own stream
[2022-12-19 22:23:05] <%$oniinoah> Hellioo foxy foxplushyNom
[2022-12-19 22:23:06] <%shiny_hero> You there, the fox in my screen, give me some French fries right now!! foxplushyGun foxplushyTail
[2022-12-19 22:23:07] <gamerbrobe> Today is my birthday
[2022-12-19 22:23:11] <%T_RexgamingYT> lol
[2022-12-19 22:23:11] <%rinlizz> Hi foxy foxplushyWavey
[2022-12-19 22:23:16] <%T_RexgamingYT> @gamerbrobe HAPPY BIRTHDAY
[2022-12-19 22:23:21] <%rinlizz> @gamerbrobe HBD foxplushyCheer
[2022-12-19 22:23:25] <%Jake_The_Watcher> foxplushyLurk
[2022-12-19 22:23:25] <TheSup97> hello all AsexualPride
[2022-12-19 22:23:25] <%viravenv> hi foxy, how are you today foxplushyThink
[2022-12-19 22:23:26] <%flip_flop66> @gamerbrobe Happy birthday!
[2022-12-19 22:23:27] <@%lilShrineFox> d9nam1coff welcome in, come get comfy! foxplushyWavey
[2022-12-19 22:23:30] <%T_RexgamingYT> heyo foxy!
[2022-12-19 22:23:32] <%sketchydude0> foxplushyThink
[2022-12-19 22:23:32] <%flip_flop66> No u
[2022-12-19 22:23:34] <@%$IXT_Daron_TXI> In honor of stoners everywhere the stream starts at 4:20 from now on XD
[2022-12-19 22:23:35] <%+m1k0110> yeeDerp yeeDerp
[2022-12-19 22:23:36] <%rinlizz> the8bitNoU
[2022-12-19 22:23:37] <@%lilShrineFox> jkpro3000 welcome in, come get comfy! foxplushyWavey
[2022-12-19 22:23:38] <%$Glaceonsamus> i was there
[2022-12-19 22:23:39] <Trider_R> peepoShy
[2022-12-19 22:23:41] <%paspartou598> @gamerbrobe happy birthday
[2022-12-19 22:23:43] <@%$IXT_Daron_TXI> We were there
[2022-12-19 22:23:43] <%Xionz> i was, it was fun to watch
[2022-12-19 22:23:46] <%$Rice4Dinner_> @IXT_Daron_TXI foxplushyPog foxplushyPog
[2022-12-19 22:23:47] <%DoubleSchmo> I wasn't
[2022-12-19 22:23:48] <%flip_flop66> I missed it due to work foxplushyCry
[2022-12-19 22:23:49] <%vengin7> i was there
[2022-12-19 22:23:51] <%NekoElla> foxplushyLuv foxplushyLuv
[2022-12-19 22:23:54] <%+MikXu03> too late for me Sadge
[2022-12-19 22:23:55] <%flip_flop66> hUH
[2022-12-19 22:23:57] <gamerbrobe> @rinlizz thank you
[2022-12-19 22:23:58] <%Forestisaname> What?
[2022-12-19 22:24:00] VIEWERS: 61
[2022-12-19 22:24:00] <%$Rice4Dinner_> i was there for a bit.
[2022-12-19 22:24:01] <%Spinel97> foxplushyBlush
[2022-12-19 22:24:02] <%KingLofiMovi> i was xd
[2022-12-19 22:24:07] <%NekoElla> AYOO
[2022-12-19 22:24:07] [Notification] Byonic_Terror subscribed at Tier 1. They've subscribed for 17 months! [Hey isn't that the Un-seiso fox from El's stream?]
[2022-12-19 22:24:07] <@%lilShrineFox> foxplushyCheer Byonic_Terror just subscribed for 17 months in a row!! foxplushyCheer
[2022-12-19 22:24:07] <%viravenv> snuffHuh
[2022-12-19 22:24:09] <@%$IXT_Daron_TXI> Everyone that wasn't there missed me flirting with foxy XD
[2022-12-19 22:24:12] <%NoWhereArt> Ayo Foxy early stream !
[2022-12-19 22:24:12] <Newmans0067> Always a win
[2022-12-19 22:24:13] <%ArchWolf1911> foxplushyKnife foxplushyKnife foxplushyKnife foxplushyKnife
[2022-12-19 22:24:15] <%+aquariuz100> finally made it for the start of the stream.
